SN,z,t0,dt0,x0,dx0,x1,dx1,c,dc,fmax,cov,mu,dmu
ZTF18acemhyb,0.052278999999999964,2458436.330810008,0.07055146875791252,0.0010531606383255981,8.531977308341016e-06,-1.8007890228499925,0.11167065538997833,-0.00667427464258422,0.009234861175469716,"[{'r': 542.6096975556592, 'g': 588.6211115097224}]","[array([[ 4.97755529e-03,  9.20278119e-08,  5.48598623e-03,
         4.52686241e-05],
       [ 9.20278119e-08,  7.27946368e-11, -2.72310966e-07,
        -4.80608879e-08],
       [ 5.48598623e-03, -2.72310966e-07,  1.24708710e-02,
         1.12151719e-04],
       [ 4.52686241e-05, -4.80608879e-08,  1.12151719e-04,
         8.52850855e-05]])]",37.09683219722197,0.10571813732523212
ZTF18adbntwo,0.04721210554181976,2458496.3571330826,0.06390237412415445,0.0019810848496084887,1.1988586203152962e-05,-0.2941957776193077,0.09795263287106434,-0.06902348482526302,0.0067278008003106675,"[{'r': 817.3400942040486, 'g': 898.2106595285912}]","[array([[ 4.08356037e-03,  1.80781116e-07,  4.01597561e-03,
        -3.07067730e-04],
       [ 1.80781116e-07,  1.43726199e-10, -1.74452376e-07,
        -5.85643010e-08],
       [ 4.01597561e-03, -1.74452376e-07,  9.59502543e-03,
        -3.12148742e-04],
       [-3.07067730e-04, -5.85643010e-08, -3.12148742e-04,
         4.52639898e-05]])]",36.74056392473309,0.10232420581285724
ZTF18aaqcugm,0.06234099999999998,2458255.5120247384,0.03417084692046046,0.0011729764371338214,4.547170470946965e-06,-1.0518745785273076,0.04520834478115909,-0.0889883217076496,0.00450272480695843,"[{'r': 596.0387680920334, 'g': 734.8102373829668}]","[array([[ 1.16765025e-03,  1.81240877e-09,  1.03007587e-03,
        -9.90182247e-06],
       [ 1.81240877e-09,  2.06767593e-11, -8.29351212e-08,
        -1.41340063e-08],
       [ 1.03007587e-03, -8.29351212e-08,  2.04380852e-03,
         3.09272259e-05],
       [-9.90182247e-06, -1.41340063e-08,  3.09272259e-05,
         2.02746688e-05]])]",37.2738738127031,0.10143321956260223
ZTF18acusrws,0.037997969213303895,2458478.096070911,0.024693154962733388,0.0032465140728712566,1.6490392565529643e-05,0.38537687453639646,0.04178052134274457,-0.050207002173809495,0.00426106389623928,"[{'r': 1580.0486042706548, 'g': 1846.6982119292104}]","[array([[ 6.09752495e-04,  2.41153525e-08,  4.37308350e-04,
        -6.07811530e-06],
       [ 2.41153525e-08,  2.71933047e-10, -4.87567384e-07,
        -5.59566473e-08],
       [ 4.37308350e-04, -4.87567384e-07,  1.74562214e-03,
         7.71278237e-05],
       [-6.07811530e-06, -5.59566473e-08,  7.71278237e-05,
         1.81567757e-05]])]",36.184265920153244,0.10174192226344425
ZTF18acwyqeg,0.0608709999999999,2458476.0710370727,0.2079880062956363,0.0012175912870049238,1.7872598240067233e-05,1.2464900280370768,0.22373062947557643,-0.03193043279766921,0.016115624592750316,"[{'r': 645.9362775460978, 'g': 737.9529432843691}]","[array([[ 4.32625523e-02,  9.67593929e-07, -2.79490028e-02,
         7.00175025e-04],
       [ 9.67593929e-07,  3.19429768e-10, -2.62426156e-06,
        -1.57924188e-07],
       [-2.79490028e-02, -2.62426156e-06,  5.00638805e-02,
         1.24961210e-04],
       [ 7.00175025e-04, -1.57924188e-07,  1.24961210e-04,
         2.59735866e-04]])]",37.300846820261064,0.1179169714689112
ZTF18acynmcp,0.06732800000000005,2458473.138662733,0.5093895301688462,0.0009397660534294083,2.6560737474933677e-05,0.06165739373387832,0.39089026162052976,-0.08234464134122788,0.027214088634653303,"[{'r': 475.499531122248, 'g': 572.5616111062637}]","[array([[ 2.59649074e-01, -4.43905608e-06, -1.02190747e-01,
         3.74980619e-03],
       [-4.43905608e-06,  7.05472775e-10, -2.27662269e-06,
        -6.06773227e-07],
       [-1.02190747e-01, -2.27662269e-06,  1.52873084e-01,
         1.44140474e-03],
       [ 3.74980619e-03, -6.06773227e-07,  1.44140474e-03,
         7.40790774e-04]])]",37.62840419113269,0.15061860390154827
ZTF18acvguyi,0.049523559326088984,2458478.963533439,0.03470671991817653,0.0021344642505670974,2.03735075456693e-05,0.7872671304546237,0.06977717062931338,-0.025834277059807346,0.006486570803646388,"[{'r': 1106.9064695954482, 'g': 1264.237939225975}]","[array([[ 1.20455888e-03, -1.82667371e-07,  5.84387506e-04,
         4.39324142e-05],
       [-1.82667371e-07,  4.15079810e-10, -1.20541090e-06,
        -1.17018631e-07],
       [ 5.84387506e-04, -1.20541090e-06,  4.86893306e-03,
         2.88561432e-04],
       [ 4.39324142e-05, -1.17018631e-07,  2.88561432e-04,
         4.20761913e-05]])]",36.673340869613185,0.10515380092003826
ZTF18aaroihe,0.048702371974731484,2458259.7778591793,0.038729031570255756,0.0014488077832143856,1.0400997183017402e-05,-2.1019538717748834,0.03509464106929938,-0.011549653749824015,0.006023841133059269,"[{'r': 792.6919011041164, 'g': 896.7343879069821}]","[array([[ 1.49994310e-03, -2.53097953e-08,  4.82685732e-04,
         1.11377605e-05],
       [-2.53097953e-08,  1.08180742e-10, -1.75961877e-07,
        -5.64273927e-08],
       [ 4.82685732e-04, -1.75961877e-07,  1.23163912e-03,
         7.91476462e-05],
       [ 1.11377605e-05, -5.64273927e-08,  7.91476462e-05,
         3.62871010e-05]])]",36.72858322490811,0.10299498201536203
ZTF18acbxhua,0.049169611562437376,2458422.005627395,0.7621794012375176,0.0021877543500961397,3.951248980842495e-05,1.1507704484013455,0.4503431665254744,-0.05668298631545626,0.010350524330166436,"[{'r': 1103.2249622021404, 'g': 1309.6413474568085}]","[array([[ 5.81841268e-01, -2.55432028e-05, -3.12907127e-01,
        -4.24445578e-03],
       [-2.55432028e-05,  1.56123685e-09,  1.05145525e-05,
         6.88931074e-08],
       [-3.12907127e-01,  1.05145525e-05,  2.02948065e-01,
         2.81955780e-03],
       [-4.24445578e-03,  6.88931074e-08,  2.81955780e-03,
         1.07137192e-04]])]",36.716450530799804,0.11824004502187352
ZTF18abzpbpi,0.09010999999999991,2458392.324181739,0.2303712791763246,0.0006091919864890175,1.5260611815396535e-05,0.7298898374482372,0.2072593510542925,0.008289712229163445,0.024638810782463293,"[{'r': 349.32218373505754, 'g': 360.66895417372194}]","[array([[ 5.30754045e-02,  1.93947772e-07,  6.58534112e-03,
        -9.49200830e-04],
       [ 1.93947772e-07,  2.32886273e-10, -1.54347751e-06,
        -2.50109859e-07],
       [ 6.58534112e-03, -1.54347751e-06,  4.29626238e-02,
        -8.90508558e-05],
       [-9.49200830e-04, -2.50109859e-07, -8.90508558e-05,
         6.07193890e-04]])]",37.9951830494428,0.13438552516206279
ZTF18acuscrr,0.08025900000000008,2458473.2289614026,0.1871942151337862,0.0006748873187761711,1.8011119054466007e-05,0.7278742450699283,0.23640786943260708,-0.031564806630023055,0.0248308152906052,"[{'r': 360.76564579747225, 'g': 397.8760830062612}]","[array([[ 3.50439803e-02, -6.78238074e-07,  6.10767324e-03,
         1.54991737e-03],
       [-6.78238074e-07,  3.24400410e-10, -1.44510821e-06,
        -3.63468680e-07],
       [ 6.10767324e-03, -1.44510821e-06,  5.58991511e-02,
        -2.70412300e-04],
       [ 1.54991737e-03, -3.63468680e-07, -2.70412300e-04,
         6.16696275e-04]])]",37.93505385534286,0.13742588587334204
ZTF18absstyb,0.053074000000000066,2458375.8619917673,0.35045334324240685,0.0014595385099901645,3.2216330886607886e-05,-1.3644753675657033,0.33401556547505185,-0.05529139534894396,0.022067427935605753,"[{'r': 694.8449745098147, 'g': 790.5815967112769}]","[array([[ 1.22831742e-01,  5.63781351e-06,  1.05297617e-01,
         7.44550622e-04],
       [ 5.63781351e-06,  1.03789198e-09,  2.98611744e-06,
        -3.90650698e-07],
       [ 1.05297617e-01,  2.98611744e-06,  1.11608701e-01,
         1.18064531e-03],
       [ 7.44550622e-04, -3.90650698e-07,  1.18064531e-03,
         4.87050686e-04]])]",36.86575805223691,0.1296569889770834
ZTF18aagrtxs,0.030274951474049905,2458213.856839278,0.011374175548553467,0.005966308872295656,1.8171662443989406e-05,-1.0222092709935908,0.013339797570610878,-0.1792339740081826,0.002380558568999394,"[{'r': 2507.5807856518472, 'g': 3423.8676414123347}]","[array([[ 1.29371907e-04,  4.94554990e-08,  9.98458620e-06,
        -1.02717598e-05],
       [ 4.94554990e-08,  3.30209316e-10, -1.67764058e-07,
        -4.08081970e-08],
       [ 9.98458620e-06, -1.67764058e-07,  1.77950306e-04,
         1.78511854e-05],
       [-1.02717598e-05, -4.08081970e-08,  1.78511854e-05,
         5.66707016e-06]])]",35.590279250699204,0.10053879837745172
ZTF18aauizcr,0.03460470770410695,2458266.8517618026,0.022122109308838844,0.0032156018230735245,1.635548321921032e-05,-1.4922739579374884,0.03294199233509143,-0.05625972504601555,0.00432704913624812,"[{'r': 1592.5971776462773, 'g': 1881.585957946243}]","[array([[ 4.89388073e-04, -2.02190260e-07,  2.86585227e-04,
         4.40450297e-05],
       [-2.02190260e-07,  2.67501831e-10, -4.03756224e-07,
        -5.72786052e-08],
       [ 2.86585227e-04, -4.03756224e-07,  1.08517887e-03,
         6.19998629e-05],
       [ 4.40450297e-05, -5.72786052e-08,  6.19998629e-05,
         1.87234715e-05]])]",36.04578102131253,0.10165709174187611
ZTF18accdxpa,0.024007784685296407,2458422.054278889,0.31154401297681034,0.006658333717861974,0.00027923455726412,-0.8988122198423305,0.38418629944520366,0.0031560407657202747,0.029839431305195133,"[{'r': 3449.348149981346, 'g': 3806.3162112428813}]","[array([[ 9.70890069e-02, -1.75793992e-05, -9.73685042e-02,
        -8.87605564e-04],
       [-1.75793992e-05,  7.79719380e-08,  1.54395637e-05,
        -7.92405558e-06],
       [-9.73685042e-02,  1.54395637e-05,  1.47672381e-01,
         7.67725916e-04],
       [-8.87605564e-04, -7.92405558e-06,  7.67725916e-04,
         8.90656055e-04]])]",35.022787156434404,0.16166035888259983
ZTF18aczemzj,0.05065800000000009,2458482.318161576,0.18953730934299529,0.0008929837999730184,2.8843045698310338e-05,-1.481847868666616,0.19998947340869289,0.11527198650291402,0.0250432537655255,"[{'r': 561.1243002614021, 'g': 541.8103156741336}]","[array([[ 3.59261816e-02, -3.76626609e-06,  1.43221740e-02,
         2.63111989e-03],
       [-3.76626609e-06,  8.31921285e-10, -3.82346986e-06,
        -6.38009648e-07],
       [ 1.43221740e-02, -3.82346986e-06,  4.00012426e-02,
         2.41579054e-03],
       [ 2.63111989e-03, -6.38009648e-07,  2.41579054e-03,
         6.27297482e-04]])]",37.00314023214856,0.14891517249828923
ZTF18acqqyah,0.017562677934174875,2458459.4135368024,0.010960663203150034,0.013323185980966046,2.1797234415841388e-05,-0.34256564449921223,0.015656390870350423,-0.04995763627685137,0.0013730884737027764,"[{'r': 6341.600710947528, 'g': 7535.546953823739}]","[array([[ 1.20136158e-04, -1.33449812e-07,  9.78131657e-05,
         3.81889977e-06],
       [-1.33449812e-07,  4.75119428e-10, -1.95639015e-07,
        -2.18918432e-08],
       [ 9.78131657e-05, -1.95639015e-07,  2.45122776e-04,
         1.57814497e-06],
       [ 3.81889977e-06, -2.18918432e-08,  1.57814497e-06,
         1.88537314e-06]])]",34.46772366067586,0.1001682133660013
ZTF18aayivxm,0.08840399999999993,2458293.6328366455,0.2143630189821124,0.000542105155019082,1.3838127772419773e-05,1.9343121897067745,0.32464548861779297,-0.007485217634587711,0.01960497215942168,"[{'r': 315.52740265967077, 'g': 338.02485777492177}]","[array([[ 4.59550726e-02, -1.08044407e-06,  5.79830510e-02,
         9.63835263e-04],
       [-1.08044407e-06,  1.91493780e-10, -3.13018779e-06,
        -1.77847916e-07],
       [ 5.79830510e-02, -3.13018779e-06,  1.05433182e-01,
         2.09038475e-03],
       [ 9.63835263e-04, -1.77847916e-07,  2.09038475e-03,
         3.84404189e-04]])]",38.24935367647299,0.13810569610569776
ZTF18aavrwhu,0.0626469999999999,2458276.386547397,0.046050877310335636,0.0011932767329079913,3.116258068109473e-06,0.8064762360232642,0.061948851221931445,-0.026082528649102096,0.003267956734992916,"[{'r': 653.2516167771885, 'g': 746.9957125627222}]","[array([[ 2.12069572e-03, -2.25768273e-08, -4.32131128e-04,
         7.34281919e-06],
       [-2.25768273e-08,  9.71106435e-12, -8.69681551e-08,
        -6.41855668e-09],
       [-4.32131128e-04, -8.69681551e-08,  3.83770958e-03,
         2.11297372e-05],
       [ 7.34281919e-06, -6.41855668e-09,  2.11297372e-05,
         1.06795793e-05]])]",37.307528482542835,0.10098973776519336
ZTF18acqxsyi,0.06458300000000006,2458453.716881168,2.0337989553809166e-05,0.000805189665250082,3.170963102926139e-05,-1.4641677895083405,0.1623909949927932,-0.010145866250806636,0.03210693893370832,"[{'r': 444.61494655537086, 'g': 494.49490026782007}]","[array([[ 4.13631257e-10, -2.46030859e-12, -9.71701070e-09,
         7.39263134e-10],
       [-2.46030859e-12,  1.00550070e-09, -3.75019222e-06,
        -9.82533720e-07],
       [-9.71701070e-09, -3.75019222e-06,  2.63732044e-02,
         2.77658585e-03],
       [ 7.39263134e-10, -9.82533720e-07,  2.77658585e-03,
         1.03120998e-03]])]",37.43548389933235,0.168172222946074
ZTF18aazblzy,0.06521500000000002,2458291.946360104,0.0251162713393569,0.0008268090584947069,4.759634248105438e-06,-2.388720327655273,0.032792001083573386,-0.09589791092051263,0.004928605979921473,"[{'r': 415.01788118280984, 'g': 513.2862988118253}]","[array([[ 6.30828202e-04,  3.05743416e-08,  1.26078683e-04,
        -3.86610470e-05],
       [ 3.05743416e-08,  2.26541182e-11, -5.40204314e-08,
        -1.95019003e-08],
       [ 1.26078683e-04, -5.40204314e-08,  1.07531942e-03,
        -1.67505934e-06],
       [-3.86610470e-05, -1.95019003e-08, -1.67505934e-06,
         2.42913554e-05]])]",37.46901485409376,0.10182198663449998
ZTF18abcryxz,0.0658129999999999,2458299.464636551,0.710410442436114,0.0010017841847914447,6.444811668800815e-05,-1.700223710323203,0.4892268343614813,-0.0800717694840287,0.046690110219024354,"[{'r': 501.78450037889155, 'g': 602.4017149922681}]","[array([[ 5.05279329e-01,  3.47191696e-05,  3.12141082e-01,
         1.91118438e-03],
       [ 3.47191696e-05,  4.15355974e-09,  1.72876582e-05,
        -1.23922997e-06],
       [ 3.12141082e-01,  1.72876582e-05,  2.39539789e-01,
         2.93254630e-03],
       [ 1.91118438e-03, -1.23922997e-06,  2.93254630e-03,
         2.18156257e-03]])]",37.34867404552136,0.19036834677664177
ZTF18aaotzhu,0.07219200000000003,2458236.95585871,0.12338291225023568,0.000717943497291755,1.815447659656022e-05,-1.595676103358255,0.20659225448187857,-0.05397000599108589,0.022941330202602743,"[{'r': 366.1435959017159, 'g': 419.8161725897305}]","[array([[ 1.52239838e-02, -1.32586361e-07,  9.52305676e-03,
         5.41655869e-04],
       [-1.32586361e-07,  3.29585020e-10, -2.18597602e-06,
        -2.79535129e-07],
       [ 9.52305676e-03, -2.18597602e-06,  4.26865918e-02,
         9.03047201e-04],
       [ 5.41655869e-04, -2.79535129e-07,  9.03047201e-04,
         5.26397259e-04]])]",37.70967953434672,0.13462888627096184
ZTF18acusnoa,0.09057399999999993,2458459.785260152,0.3925253900233656,0.0005708167056738336,1.78054371370584e-05,-0.2691727020672534,0.3633090841821711,-0.0693430004303862,0.03473834948156448,"[{'r': 289.00776174851353, 'g': 323.03268673715536}]","[array([[ 1.54131750e-01, -4.30837619e-06,  4.04506056e-02,
         1.78655404e-03],
       [-4.30837619e-06,  3.17033592e-10, -3.42584777e-06,
        -2.49886518e-07],
       [ 4.04506056e-02, -3.42584777e-06,  1.32051648e-01,
        -1.83273093e-03],
       [ 1.78655404e-03, -2.49886518e-07, -1.83273093e-03,
         1.20724100e-03]])]",38.14879805051673,0.1532236863924114
ZTF18aayivoq,0.08018799999999993,2458286.2517332938,0.20742745860479772,0.0004953726580330664,8.741455562056438e-06,-1.0863182590930436,0.2593923955238232,-0.016193889197376108,0.01874688242989045,"[{'r': 276.71714911841536, 'g': 305.4762274432945}]","[array([[ 4.30298161e-02,  4.51651103e-07,  4.09073505e-02,
         2.83502936e-04],
       [ 4.51651103e-07,  7.64130454e-11, -4.41124986e-07,
        -1.00044911e-07],
       [ 4.09073505e-02, -4.41124986e-07,  6.72996913e-02,
         1.06777037e-03],
       [ 2.83502936e-04, -1.00044911e-07,  1.06777037e-03,
         3.51486791e-04]])]",38.07484654517417,0.12437239467496494
ZTF18acpscso,0.06990199999999991,2458454.0111386,0.5370846497826278,0.0007741391948381388,8.27902095691356e-05,0.5946557183809563,0.38999574530669007,0.0659736130657096,0.07847214746925946,"[{'r': 471.7765025542715, 'g': 475.78356750369255}]","[array([[ 2.88614625e-01, -2.24227959e-05,  4.31679813e-02,
         1.80445586e-02],
       [-2.24227959e-05,  6.85421880e-09, -2.30006878e-05,
        -6.31857778e-06],
       [ 4.31679813e-02, -2.30006878e-05,  1.52174129e-01,
         1.99225021e-02],
       [ 1.80445586e-02, -6.31857778e-06,  1.99225021e-02,
         6.17061505e-03]])]",37.573367363623326,0.3589312635034159
ZTF18ablrljh,0.09409200000000006,2458342.6717601893,0.10338400257751346,0.0004929318731041327,6.834041668998814e-06,-0.018430925055467028,0.11639018232855028,0.0004258006923326973,0.012421652139958977,"[{'r': 273.02516335748163, 'g': 277.4528450007286}]","[array([[ 1.06883972e-02, -9.07556355e-08,  4.27660902e-03,
        -8.41200971e-05],
       [-9.07556355e-08,  4.67041255e-11, -4.69022938e-07,
        -6.16291876e-08],
       [ 4.27660902e-03, -4.69022938e-07,  1.35472863e-02,
         2.52123512e-04],
       [-8.41200971e-05, -6.16291876e-08,  2.52123512e-04,
         1.54305378e-04]])]",38.15976419457394,0.11176236345120612
ZTF18acehilk,0.032763306111043944,2458440.778821466,0.1417161705903709,0.002165151139957494,4.503981412918093e-05,-2.0164548481443734,0.1427860856413521,0.14193454548056933,0.016478257628714993,"[{'r': 893.8902680018505, 'g': 676.9438885266175}]","[array([[ 2.00837954e-02,  2.98378033e-06,  1.27283299e-02,
         1.29114716e-04],
       [ 2.98378033e-06,  2.02858486e-09,  1.72238345e-07,
        -4.87021185e-07],
       [ 1.27283299e-02,  1.72238345e-07,  2.03893107e-02,
         1.85982209e-04],
       [ 1.29114716e-04, -4.87021185e-07,  1.85982209e-04,
         2.71558060e-04]])]",35.81303068776443,0.11768383130050308
ZTF18aazjztm,0.07190999999999992,2458291.6913457415,0.053383633960038424,0.0005646529143873216,4.302657299014995e-06,-1.5521372258296915,0.0673385951618034,0.03553315309558475,0.007659187120124545,"[{'r': 320.21101459611333, 'g': 329.0603661223238}]","[array([[ 2.84983117e-03,  4.72043301e-09,  1.75908966e-03,
         1.66432521e-05],
       [ 4.72043301e-09,  1.85128598e-11, -1.31085144e-07,
        -2.43550396e-08],
       [ 1.75908966e-03, -1.31085144e-07,  4.53455663e-03,
         1.18339347e-04],
       [ 1.66432521e-05, -2.43550396e-08,  1.18339347e-04,
         5.86642959e-05]])]",37.74849989464538,0.10432597277187539
ZTF18ablongw,0.08161799999999997,2458346.1115810852,0.18631997797638178,0.0003945620992275925,8.674424056668434e-06,-0.5640027096792689,0.13539205643809168,0.12042163688293277,0.017287622190062246,"[{'r': 259.0458347908088, 'g': 240.6377005972364}]","[array([[ 3.47167155e-02, -5.57839000e-07,  5.68035273e-04,
         2.58545707e-04],
       [-5.57839000e-07,  7.52456327e-11, -6.82750510e-07,
        -1.21778684e-07],
       [ 5.68035273e-04, -6.82750510e-07,  1.83321327e-02,
         7.89513821e-04],
       [ 2.58545707e-04, -1.21778684e-07,  7.89513821e-04,
         2.98892097e-04]])]",38.035053705728714,0.12382376135109632
ZTF18aartjmf,0.08838100000000004,2458325.338233511,0.2734377689193934,0.0006521877020918485,2.158675422242115e-05,0.31631866257575675,0.33791651756105223,-0.11207070032225114,0.029356158583653702,"[{'r': 322.89264891632087, 'g': 386.1227924504448}]","[array([[ 7.47852144e-02, -3.67624543e-06,  3.62945467e-02,
         2.23051104e-03],
       [-3.67624543e-06,  4.65987958e-10, -5.78506313e-06,
        -3.94565958e-07],
       [ 3.62945467e-02, -5.78506313e-06,  1.14231106e-01,
         3.99478719e-03],
       [ 2.23051104e-03, -3.94565958e-07,  3.99478719e-03,
         8.62034870e-04]])]",38.17915257676911,0.16177028827764417
ZTF18acdwazf,0.03408719850706321,2458435.0347531973,0.03214132925495505,0.004626168416398256,1.3447971716179508e-05,0.5186416730453425,0.03899173067545483,-0.08496468177980296,0.004292926057510069,"[{'r': 2204.751674559056, 'g': 2721.631703949358}]","[array([[ 1.03306655e-03,  6.50661567e-08,  4.91092781e-05,
        -4.90343307e-05],
       [ 6.50661567e-08,  1.80847943e-10, -2.43074176e-07,
        -3.08787930e-08],
       [ 4.91092781e-05, -2.43074176e-07,  1.52036279e-03,
        -3.74690767e-05],
       [-4.90343307e-05, -3.08787930e-08, -3.74690767e-05,
         1.84293282e-05]])]",35.903060955035016,0.10089822374276387
ZTF18acsovsw,0.03375604943468269,2458473.2768692914,2.089189365506172e-06,0.004228932787204043,2.6188475720102106e-05,0.3975780128878701,0.04028954387763689,-0.17828615014217855,0.004148959786435022,"[{'r': 1729.254554864325, 'g': 2335.9014022436213}]","[array([[ 4.36488090e-12, -9.22447248e-16,  2.91821057e-12,
        -8.34336857e-14],
       [-9.22447248e-16,  6.85836260e-10, -7.39312162e-07,
        -7.99023526e-08],
       [ 2.91821057e-12, -7.39312162e-07,  1.62325614e-03,
         2.87279916e-05],
       [-8.34336857e-14, -7.99023526e-08,  2.87279916e-05,
         1.72139693e-05]])]",36.22333508402979,0.10170979876847575
ZTF18abosrco,0.02148637617938265,2458348.7729076818,0.01807223679497838,0.0056424872173862495,1.3140693248047536e-05,0.8718029680460012,0.018901016330250153,0.1305769158849742,0.0020894683138723696,"[{'r': 3152.8950532644503, 'g': 2937.5149229109747}]","[array([[ 3.26605882e-04, -5.44947955e-08,  7.90446964e-05,
         7.20895673e-06],
       [-5.44947955e-08,  1.72677819e-10, -1.10842740e-07,
        -2.29072585e-08],
       [ 7.90446964e-05, -1.10842740e-07,  3.57248847e-04,
         7.29000809e-06],
       [ 7.20895673e-06, -2.29072585e-08,  7.29000809e-06,
         4.36588430e-06]])]",35.08124936529914,0.10036234193070162
ZTF18acusegd,0.019819237549894453,2458475.496264728,0.016492424299940467,0.007261866691821564,3.0555020224552754e-05,0.19231935197454866,0.021698662188529463,0.06110247853449366,0.003093955331478368,"[{'r': 3756.077129835591, 'g': 3814.4075329894413}]","[array([[ 2.72000269e-04, -1.97971513e-07,  1.18359674e-04,
         1.94608209e-05],
       [-1.97971513e-07,  9.33609261e-10, -3.07821265e-07,
        -8.87809344e-08],
       [ 1.18359674e-04, -3.07821265e-07,  4.70832680e-04,
         1.91612545e-05],
       [ 1.94608209e-05, -8.87809344e-08,  1.91612545e-05,
         9.57259025e-06]])]",34.90601036741936,0.10089217452554827
ZTF18abgkjff,0.04551996675246506,2458327.8936174484,0.09217521245591342,0.0023868927302748977,2.1069656660363534e-05,0.6579902895582431,0.10766002932707586,-0.005267601343966366,0.009347195111273956,"[{'r': 1239.2703466433372, 'g': 1372.3045687909291}]","[array([[ 8.49642518e-03, -9.44554514e-07,  3.51763512e-03,
         5.38015960e-05],
       [-9.44554514e-07,  4.43930432e-10, -1.42266917e-06,
        -1.27950297e-07],
       [ 3.51763512e-03, -1.42266917e-06,  1.15911317e-02,
         2.29754353e-04],
       [ 5.38015960e-05, -1.27950297e-07,  2.29754353e-04,
         8.73726011e-05]])]",36.48510759125696,0.10670577236255009
ZTF18abwlonm,0.07110599999999989,2458388.519973965,0.1502731319051236,0.0011483615856359014,3.482657863720234e-05,1.3957614698658538,0.28672547349512456,-0.006703418105215588,0.030371226098454662,"[{'r': 633.2308512502977, 'g': 692.0960556460212}]","[array([[ 2.25827506e-02, -3.32229715e-07,  1.06427785e-02,
        -9.75424544e-05],
       [-3.32229715e-07,  1.21289058e-09, -3.01341243e-06,
        -7.86865195e-07],
       [ 1.06427785e-02, -3.01341243e-06,  8.22344842e-02,
        -6.90800891e-04],
       [-9.75424544e-05, -7.86865195e-07, -6.90800891e-04,
         9.22695141e-04]])]",37.3710138944038,0.1487194264181312
ZTF18aahfeiy,0.0720559999999999,2458214.7631622627,0.2579519976861775,0.0008323916905800324,6.623841682700318e-05,1.4143749333845883,0.2861979320442548,0.12107537543834175,0.06473134013386989,"[{'r': 557.7801821545041, 'g': 533.7999833100041}]","[array([[ 6.65490211e-02,  1.09882037e-05, -4.15347756e-02,
        -1.15565572e-02],
       [ 1.09882037e-05,  4.38752786e-09, -1.67569884e-05,
        -4.26397776e-06],
       [-4.15347756e-02, -1.67569884e-05,  8.19320867e-02,
         1.60135744e-02],
       [-1.15565572e-02, -4.26397776e-06,  1.60135744e-02,
         4.19609941e-03]])]",37.44830913737353,0.2964821601920294
ZTF18acbwarv,0.06540199999999996,2458428.9099752945,0.13545684446580708,0.0010579219283098212,6.533334503434907e-06,0.38543863036251474,0.09500439375349073,-0.040255860204039706,0.006166546355022749,"[{'r': 572.4958832400869, 'g': 664.8028070400305}]","[array([[ 1.83494500e-02, -5.06527906e-07, -8.72789452e-03,
         3.09372129e-04],
       [-5.06527906e-07,  4.26844597e-11,  4.48858013e-08,
        -2.89771514e-08],
       [-8.72789452e-03,  4.48858013e-08,  9.02610680e-03,
        -8.84914148e-05],
       [ 3.09372129e-04, -2.89771514e-08, -8.84914148e-05,
         3.80267767e-05]])]",37.3764535114597,0.10251493375057721
ZTF18abryqnn,0.06846200000000002,2458366.9038752983,0.09857431682758033,0.0007667620450626453,6.436170977348887e-06,-0.3035677412637064,0.10686727857385693,0.04511100307927038,0.0074406301563859495,"[{'r': 430.59795504623725, 'g': 433.7273021099468}]","[array([[ 9.71708183e-03, -3.28281435e-07,  1.83493325e-03,
         1.96866766e-04],
       [-3.28281435e-07,  4.14242968e-11, -3.13418241e-07,
        -3.74666010e-08],
       [ 1.83493325e-03, -3.13418241e-07,  1.14210504e-02,
         1.81979231e-04],
       [ 1.96866766e-04, -3.74666010e-08,  1.81979231e-04,
         5.53640009e-05]])]",37.53429937689607,0.10524857718977822
ZTF18acnnxzz,0.07786599999999999,2458444.217736308,0.2992091674823314,0.0004283180189520522,7.380396961235991e-06,0.007133355188532523,0.30139690999083835,0.1559389248946861,0.021608716996835628,"[{'r': 295.506111250685, 'g': 267.0646566610211}]","[array([[ 8.95410932e-02,  7.57053540e-07,  6.83811345e-02,
        -1.98200629e-03],
       [ 7.57053540e-07,  5.44702593e-11,  1.24308908e-08,
        -1.05867105e-07],
       [ 6.83811345e-02,  1.24308908e-08,  9.08676171e-02,
        -1.23385885e-03],
       [-1.98200629e-03, -1.05867105e-07, -1.23385885e-03,
         4.67011157e-04]])]",37.87121631842278,0.12324776891715294
ZTF18abkhcrj,0.038191750993306295,2458343.3925668043,0.035269776824861765,0.0015129098005076877,9.976842084109122e-06,0.9773633110030632,0.041712174433994886,0.2198003419543949,0.004882515069831159,"[{'r': 1015.3081126162823, 'g': 865.9556178168122}]","[array([[ 1.24396039e-03, -4.75932649e-08,  3.44711367e-04,
         3.30171724e-06],
       [-4.75932649e-08,  9.95373780e-11, -2.58527458e-07,
        -4.09141311e-08],
       [ 3.44711367e-04, -2.58527458e-07,  1.73991568e-03,
         5.86580447e-05],
       [ 3.30171724e-06, -4.09141311e-08,  5.86580447e-05,
         2.38391525e-05]])]",36.39619984295084,0.10226033132237754
